id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1497287021232017418,1497285377983500288,2022-02-25 19:06:58 UTC,2022-02-25,19:06:58,+0000,777196478,yeti0013,Yeti0013,,"@TrailerDrake Specifically, it was when Cisco gave up his powers.",en,[],[],[],1,0,0,[],[],https://twitter.com/yeti0013/status/1497287021232017418,False,,0,,,,,,,,"[{'screen_name': 'TrailerDrake', 'name': 'Drake', 'id': '312372133'}]",,,,
1497286688904679424,1497286688904679424,2022-02-25 19:05:39 UTC,2022-02-25,19:05:39,+0000,169825018,h3ll0ssec,Hendrik,,New Flaws Discovered in Cisco's Network Operating System for Switches  https://t.co/4iNHfjreDP  https://t.co/gbUrYI1vRS,en,[],['http://dlvr.it/SKft2Z'],['https://pbs.twimg.com/media/FMduTycUUAA9eIu.jpg'],0,0,0,[],[],https://twitter.com/h3ll0sSec/status/1497286688904679424,False,,1,https://pbs.twimg.com/media/FMduTycUUAA9eIu.jpg,,,,,,,[],,,,
1497286487930392577,1497286487930392577,2022-02-25 19:04:51 UTC,2022-02-25,19:04:51,+0000,783480906451263489,sensorcommtech,SensorComm Technologies,,SensorComm CEO Dr Kamil Agi meets with NM Senator @MartinHeinrich to discuss IoT methane sensor system in joint development with The University of New Mexico's Center for Micro-Engineered Materials &amp; SensorComm  https://t.co/BMrGiKawyI @FECMgov @intel  @Cisco #methane @ENERGY @UNM,en,"[{'screen_name': 'martinheinrich', 'name': 'martin heinrich', 'id': '1099199839'}, {'screen_name': 'fecmgov', 'name': 'doe fossil energy and carbon management', 'id': '42967026'}, {'screen_name': 'intel', 'name': 'intel', 'id': '2803191'}, {'screen_name': 'cisco', 'name': 'cisco', 'id': '15749983'}, {'screen_name': 'energy', 'name': 'u.s. department of energy', 'id': '166252256'}, {'screen_name': 'unm', 'name': 'univ. of new mexico', 'id': '17358507'}]",['https://bit.ly/35rWKsO'],[],0,0,1,['methane'],[],https://twitter.com/sensorcommtech/status/1497286487930392577,False,,0,,,,,,,,[],,,,
1497286378568175616,1497286378568175616,2022-02-25 19:04:25 UTC,2022-02-25,19:04:25,+0000,954021279719452672,_bieuu,pretin,,"que emocionante, caiu um cisco no meu olho",pt,[],[],[],0,0,0,[],[],https://twitter.com/_bieuu/status/1497286378568175616,False,https://twitter.com/clistenescarlos/status/1496905721656778753,0,,,,,,,,[],,,,
1497286160556695558,1497286160556695558,2022-02-25 19:03:33 UTC,2022-02-25,19:03:33,+0000,914696752527265792,jose_melchiade,Bambu Station,,eu sou dali de perto do velho Chico  ele grande como o mundo eu pequeno como um cisco   eu pequeno como um cisco  e meu velho quase bebado  perambulando só  quer saber de dormir cedo   ele gigante  a gente merda nenhuma  ele tem toda razão  a gente alguma,pt,[],[],[],1,0,0,[],[],https://twitter.com/jose_melchiade/status/1497286160556695558,False,,0,,,,,,,,[],,,,
1497285861909700611,1497285861909700611,2022-02-25 19:02:22 UTC,2022-02-25,19:02:22,+0000,1367192916876095488,dittallc,Ditta Enterprises LLC,,"Why are @Cisco AppDynamics and ThousandEyes critical to moving to the cloud? This eBook, courtesy of DITTA ENTERPRISES LLC, offers 10 tips for enterprise cloud migration in government.  https://t.co/lyltx1qd2h  https://t.co/C9tsUsxfJy",en,"[{'screen_name': 'cisco', 'name': 'cisco', 'id': '15749983'}]",['https://stuf.in/b8xe9u'],['https://pbs.twimg.com/media/FMdtjpmXEAgnQXK.jpg'],0,0,0,[],[],https://twitter.com/DittaLlc/status/1497285861909700611,False,,1,https://pbs.twimg.com/media/FMdtjpmXEAgnQXK.jpg,,,,,,,[],,,,
1497285819639414790,1497285819639414790,2022-02-25 19:02:12 UTC,2022-02-25,19:02:12,+0000,707088457,cloudmanagednet,Cloud Managed Networks,,"Cisco Umbrella views encryption of DNS queries in transit as a core component of DNS Security, along with the use of DNSSEC for securing the data in the queries itself.  https://t.co/JggThSoNNz  https://t.co/ANq0PJmvwI",en,[],['https://oal.lu/gWjt3'],['https://pbs.twimg.com/media/FMdthLhXoAUR3P8.jpg'],0,0,0,[],[],https://twitter.com/CloudManagedNet/status/1497285819639414790,False,,1,https://pbs.twimg.com/media/FMdthLhXoAUR3P8.jpg,,,,,,,[],,,,
1497285777482555411,1497285777482555411,2022-02-25 19:02:02 UTC,2022-02-25,19:02:02,+0000,1415574950,innolead,InnoLead,,"Innovation is an integral part of an organization’s DNA. But how can companies turn ideas into actual, realized value? Artem Ignatenko of @Cisco and Tad Haas of @edison365 shared their insights in our latest Master Class. Watch the full replay now!   https://t.co/4ct5ydX9IF",en,"[{'screen_name': 'cisco', 'name': 'cisco', 'id': '15749983'}, {'screen_name': 'edison365', 'name': 'edison martinez', 'id': '127670302'}]",['https://hubs.ly/Q014Xd0X0'],[],0,0,0,[],[],https://twitter.com/InnoLead/status/1497285777482555411,False,,0,,,,,,,,[],,,,
1497285552328122374,1497285552328122374,2022-02-25 19:01:08 UTC,2022-02-25,19:01:08,+0000,581274651,atriatn,Atria Technology,,Proporciona una experiencia de trabajo segura y uniforme desde cualquier lugar con una política de seguridad centralizada.  Conversa con tu Ejecutivo de Cuenta.  https://t.co/NUftOYpYJX  #Cisco #Teletrabajo #TrabajoRemoto #Webex  https://t.co/1rr5oVaV9c,es,[],['https://oal.lu/Jjg59'],['https://pbs.twimg.com/media/FMdtRldXEAodude.jpg'],0,0,0,"['cisco', 'teletrabajo', 'trabajoremoto', 'webex']",[],https://twitter.com/AtriaTN/status/1497285552328122374,False,,1,https://pbs.twimg.com/media/FMdtRldXEAodude.jpg,,,,,,,[],,,,
1497285493863690244,1497285493863690244,2022-02-25 19:00:54 UTC,2022-02-25,19:00:54,+0000,2230283364,lorienkb,Lorien Balayan,,"See how @Cisco SecureX unifies the entire ecosystem in one location for complete visibility—watch this demo, courtesy of Contoso Tech.  https://t.co/KETuBpArph",en,"[{'screen_name': 'cisco', 'name': 'cisco', 'id': '15749983'}]",['https://stuf.in/b8xe7t'],[],0,0,0,[],[],https://twitter.com/lorienkb/status/1497285493863690244,False,,0,,,,,,,,[],,,,
1497285275344510980,1497285275344510980,2022-02-25 19:00:02 UTC,2022-02-25,19:00:02,+0000,437513705,sectortweets,Ettore Guarnaccia 🧠,,Intervento al Safer Internet for a Safer World SID 2022 di Cisco Systems Italia  https://t.co/UjOFMH52c7,en,[],['https://tinyurl.com/y7o33sxl'],[],0,0,0,[],[],https://twitter.com/sectortweets/status/1497285275344510980,False,,0,,,,,,,,[],,,,
1497285120151236622,1497285120151236622,2022-02-25 18:59:25 UTC,2022-02-25,18:59:25,+0000,26993709,60it,60IT,,"Wanted used servers Cisco laptops computers networking  https://t.co/4XLPoyBrhp #itad #servers #cisco #dell #ibm #hp #supermicro #networking #computers #monitors February 25, 2022 at 06:59PM",en,[],['http://www.60it.com/sell-cisco'],[],0,0,0,"['itad', 'servers', 'cisco', 'dell', 'ibm', 'hp', 'supermicro', 'networking', 'computers', 'monitors']",[],https://twitter.com/60IT/status/1497285120151236622,False,,0,,,,,,,,[],,,,
1497284878735486980,1497260740289482763,2022-02-25 18:58:27 UTC,2022-02-25,18:58:27,+0000,1460454622875820037,ladyjaysoctgw,Lady Jays Soccer,,@cisco_soccer Saturday morning at 10AM.  At Randle HS in Richmond Tx.  W Houston,en,[],[],[],0,0,0,[],[],https://twitter.com/LadyJaySocTGW/status/1497284878735486980,False,,0,,,,,,,,"[{'screen_name': 'cisco_soccer', 'name': 'Cisco Wranglers Soccer', 'id': '1163647040586469378'}]",,,,
1497284792076935171,1497260740289482763,2022-02-25 18:58:07 UTC,2022-02-25,18:58:07,+0000,904893246043824132,jsanch_14,Jesus Sanchez,,@cisco_soccer  https://t.co/9S6usc1TDr,und,[],[],['https://pbs.twimg.com/media/FMdsjpMX0AU3W52.jpg'],0,0,1,[],[],https://twitter.com/jsanch_14/status/1497284792076935171,False,,1,https://pbs.twimg.com/media/FMdsjpMX0AU3W52.jpg,,,,,,,[],,,,
1497284143444541443,1497284143444541443,2022-02-25 18:55:32 UTC,2022-02-25,18:55:32,+0000,569581606,malajab,مالك الدوسري/Malek Aldossary,,🔄#تحديث: بخصوص البرمجية التدميرية #HermeticWiper ،هنا ادوات كشف تم اصدارها من قبل Cisco تحت ارقام 59099-59100. التقرير:  https://t.co/ia0PM3PmUQ #الامن_السيبراني #CyberSecurity,ar,[],['https://blog.talosintelligence.com/2022/02/threat-advisory-hermeticwiper.html?m=1'],[],0,1,2,"['تحديث', 'hermeticwiper', 'الامن_السيبراني', 'cybersecurity']",[],https://twitter.com/MAlajab/status/1497284143444541443,False,https://twitter.com/malajab/status/1496591094729039875,0,,,,,,,,[],,,,
1497283771741003777,1497270404087525379,2022-02-25 18:54:04 UTC,2022-02-25,18:54:04,+0000,43958995,mralexboer,Alex Boer,,"@KEMpodcast @carlos_cisco The couatl episode is currently my most anticipated one 😁  Feathered serpants seem so cool. But beyond using them as a force of nature, I have no context on what kind of stories to tell with them.",en,[],[],[],0,0,2,[],[],https://twitter.com/MrAlexBoer/status/1497283771741003777,False,,0,,,,,,,,"[{'screen_name': 'KEMpodcast', 'name': 'Kill Every Monster', 'id': '1270107026568462336'}, {'screen_name': 'carlos_cisco', 'name': 'Carlos Cisco', 'id': '1339295492'}]",,,,
1497283644003692547,1497283644003692547,2022-02-25 18:53:33 UTC,2022-02-25,18:53:33,+0000,92177155,fportantier,Fabian Martinez Portantier,,RT @securetia: #Cisco lanzó un parche para corregir varias #vulnerabilidades en su #software que podrían ser aprovechados por un #cibercriminal para tomar el control de los sistemas afectados. Info:  https://t.co/qkgAX9f3YU #ciberseguridad,es,"[{'screen_name': 'securetia', 'name': 'securetia', 'id': '2521873429'}]",['https://thehackernews.com/2022/02/new-flaws-discovered-in-ciscos-network.html'],[],0,1,1,"['cisco', 'vulnerabilidades', 'software', 'cibercriminal', 'ciberseguridad']",[],https://twitter.com/fportantier/status/1497283644003692547,False,,0,,,,,,,,[],,,,
1497283484288757760,1497274340563296258,2022-02-25 18:52:55 UTC,2022-02-25,18:52:55,+0000,3237028061,johnniemela1,TheJohnMichaelNiemelaShow,,"@pvtjokerus @HeyBooBoo16 Better Get Cisco,How Come the Ukraine,Has Tin Cups and Strings for Communication,And No Missile Defenses?",en,[],[],[],0,0,0,[],[],https://twitter.com/johnniemela1/status/1497283484288757760,False,,0,,,,,,,,"[{'screen_name': 'pvtjokerus', 'name': 'john jackson', 'id': '1171793868'}, {'screen_name': 'HeyBooBoo16', 'name': 'Hey Boo Boo🗣', 'id': '997638434394066944'}]",,,,
1497283174065491973,1497283174065491973,2022-02-25 18:51:41 UTC,2022-02-25,18:51:41,+0000,1459305858643509252,wagnerlibar,Wagner - CUBO²,,💕caiu um monte de cisco aqui no meu olho 🤗,pt,[],[],[],0,0,0,[],[],https://twitter.com/wagnerlibar/status/1497283174065491973,False,https://twitter.com/ClistenesCarlos/status/1496905721656778753,0,,,,,,,,[],,,,
1497282898470318080,1497282898470318080,2022-02-25 18:50:35 UTC,2022-02-25,18:50:35,+0000,569581606,malajab,مالك الدوسري/Malek Aldossary,,🔄#تحديث: شركة Cisco  قامت بوضع بعض التواقيع الرقمية لاكتشاف وايقاف الهجمات الخاصة بcyclops وهنا ارقامها 59095-59098. التقرير:  https://t.co/1zZQDYVJ27,ar,[],['https://blog.talosintelligence.com/2022/02/threat-advisory-cyclops-blink.html?m=1'],[],0,1,6,['تحديث'],[],https://twitter.com/MAlajab/status/1497282898470318080,False,https://twitter.com/malajab/status/1496574471158775808,0,,,,,,,,[],,,,
1497287776475230215,1497287776475230215,2022-02-25 19:09:58 UTC,2022-02-25,19:09:58,+0000,1246401386771673090,aichatter,Artifically Yours,,Cisco Intersight Fuels Efficiencies for a Kaleida Data Center Modernization Effort | #AI #Cloud  https://t.co/Y55fVlM0kE,en,[],['https://blogs.cisco.com/datacenter/cisco-intersight-fuels-efficiencies-for-a-kaleida-data-center-modernization-effort'],[],0,0,0,"['ai', 'cloud']",[],https://twitter.com/AIChatter/status/1497287776475230215,False,,0,,,,,,,,[],,,,
1497287762520596483,1497287762520596483,2022-02-25 19:09:55 UTC,2022-02-25,19:09:55,+0000,16337276,kamil_agi,Kamil Agi,,An honor to present to Senator @MartinHeinrich on our IoT-based Methane Sensor System…looking forward to accelerating the commercialization… https://t.co/3XYmRDc9hb @UNM @ENERGY @FECMgov #methane #iot #Cisco #Intel #climateTech #climate,en,"[{'screen_name': 'martinheinrich', 'name': 'martin heinrich', 'id': '1099199839'}, {'screen_name': 'unm', 'name': 'univ. of new mexico', 'id': '17358507'}, {'screen_name': 'energy', 'name': 'u.s. department of energy', 'id': '166252256'}, {'screen_name': 'fecmgov', 'name': 'doe fossil energy and carbon management', 'id': '42967026'}]",['https://bit.ly/35rWKsO'],[],0,0,0,"['methane', 'iot', 'cisco', 'intel', 'climatetech', 'climate']",[],https://twitter.com/kamil_agi/status/1497287762520596483,False,,0,,,,,,,,[],,,,
1497287021232017418,1497285377983500288,2022-02-25 19:06:58 UTC,2022-02-25,19:06:58,+0000,777196478,yeti0013,Yeti0013,,"@TrailerDrake Specifically, it was when Cisco gave up his powers.",en,[],[],[],1,0,0,[],[],https://twitter.com/yeti0013/status/1497287021232017418,False,,0,,,,,,,,"[{'screen_name': 'TrailerDrake', 'name': 'Drake', 'id': '312372133'}]",,,,
1497286688904679424,1497286688904679424,2022-02-25 19:05:39 UTC,2022-02-25,19:05:39,+0000,169825018,h3ll0ssec,Hendrik,,New Flaws Discovered in Cisco's Network Operating System for Switches  https://t.co/4iNHfjreDP  https://t.co/gbUrYI1vRS,en,[],['http://dlvr.it/SKft2Z'],['https://pbs.twimg.com/media/FMduTycUUAA9eIu.jpg'],0,0,0,[],[],https://twitter.com/h3ll0sSec/status/1497286688904679424,False,,1,https://pbs.twimg.com/media/FMduTycUUAA9eIu.jpg,,,,,,,[],,,,
1497286487930392577,1497286487930392577,2022-02-25 19:04:51 UTC,2022-02-25,19:04:51,+0000,783480906451263489,sensorcommtech,SensorComm Technologies,,SensorComm CEO Dr Kamil Agi meets with NM Senator @MartinHeinrich to discuss IoT methane sensor system in joint development with The University of New Mexico's Center for Micro-Engineered Materials &amp; SensorComm  https://t.co/BMrGiKawyI @FECMgov @intel  @Cisco #methane @ENERGY @UNM,en,"[{'screen_name': 'martinheinrich', 'name': 'martin heinrich', 'id': '1099199839'}, {'screen_name': 'fecmgov', 'name': 'doe fossil energy and carbon management', 'id': '42967026'}, {'screen_name': 'intel', 'name': 'intel', 'id': '2803191'}, {'screen_name': 'cisco', 'name': 'cisco', 'id': '15749983'}, {'screen_name': 'energy', 'name': 'u.s. department of energy', 'id': '166252256'}, {'screen_name': 'unm', 'name': 'univ. of new mexico', 'id': '17358507'}]",['https://bit.ly/35rWKsO'],[],0,0,1,['methane'],[],https://twitter.com/sensorcommtech/status/1497286487930392577,False,,0,,,,,,,,[],,,,
1497286378568175616,1497286378568175616,2022-02-25 19:04:25 UTC,2022-02-25,19:04:25,+0000,954021279719452672,_bieuu,pretin,,"que emocionante, caiu um cisco no meu olho",pt,[],[],[],0,0,0,[],[],https://twitter.com/_bieuu/status/1497286378568175616,False,https://twitter.com/clistenescarlos/status/1496905721656778753,0,,,,,,,,[],,,,
1497286160556695558,1497286160556695558,2022-02-25 19:03:33 UTC,2022-02-25,19:03:33,+0000,914696752527265792,jose_melchiade,Bambu Station,,eu sou dali de perto do velho Chico  ele grande como o mundo eu pequeno como um cisco   eu pequeno como um cisco  e meu velho quase bebado  perambulando só  quer saber de dormir cedo   ele gigante  a gente merda nenhuma  ele tem toda razão  a gente alguma,pt,[],[],[],1,0,0,[],[],https://twitter.com/jose_melchiade/status/1497286160556695558,False,,0,,,,,,,,[],,,,
1497285861909700611,1497285861909700611,2022-02-25 19:02:22 UTC,2022-02-25,19:02:22,+0000,1367192916876095488,dittallc,Ditta Enterprises LLC,,"Why are @Cisco AppDynamics and ThousandEyes critical to moving to the cloud? This eBook, courtesy of DITTA ENTERPRISES LLC, offers 10 tips for enterprise cloud migration in government.  https://t.co/lyltx1qd2h  https://t.co/C9tsUsxfJy",en,"[{'screen_name': 'cisco', 'name': 'cisco', 'id': '15749983'}]",['https://stuf.in/b8xe9u'],['https://pbs.twimg.com/media/FMdtjpmXEAgnQXK.jpg'],0,0,0,[],[],https://twitter.com/DittaLlc/status/1497285861909700611,False,,1,https://pbs.twimg.com/media/FMdtjpmXEAgnQXK.jpg,,,,,,,[],,,,
1497285819639414790,1497285819639414790,2022-02-25 19:02:12 UTC,2022-02-25,19:02:12,+0000,707088457,cloudmanagednet,Cloud Managed Networks,,"Cisco Umbrella views encryption of DNS queries in transit as a core component of DNS Security, along with the use of DNSSEC for securing the data in the queries itself.  https://t.co/JggThSoNNz  https://t.co/ANq0PJmvwI",en,[],['https://oal.lu/gWjt3'],['https://pbs.twimg.com/media/FMdthLhXoAUR3P8.jpg'],0,0,0,[],[],https://twitter.com/CloudManagedNet/status/1497285819639414790,False,,1,https://pbs.twimg.com/media/FMdthLhXoAUR3P8.jpg,,,,,,,[],,,,
1497285777482555411,1497285777482555411,2022-02-25 19:02:02 UTC,2022-02-25,19:02:02,+0000,1415574950,innolead,InnoLead,,"Innovation is an integral part of an organization’s DNA. But how can companies turn ideas into actual, realized value? Artem Ignatenko of @Cisco and Tad Haas of @edison365 shared their insights in our latest Master Class. Watch the full replay now!   https://t.co/4ct5ydX9IF",en,"[{'screen_name': 'cisco', 'name': 'cisco', 'id': '15749983'}, {'screen_name': 'edison365', 'name': 'edison martinez', 'id': '127670302'}]",['https://hubs.ly/Q014Xd0X0'],[],0,0,0,[],[],https://twitter.com/InnoLead/status/1497285777482555411,False,,0,,,,,,,,[],,,,
1497285552328122374,1497285552328122374,2022-02-25 19:01:08 UTC,2022-02-25,19:01:08,+0000,581274651,atriatn,Atria Technology,,Proporciona una experiencia de trabajo segura y uniforme desde cualquier lugar con una política de seguridad centralizada.  Conversa con tu Ejecutivo de Cuenta.  https://t.co/NUftOYpYJX  #Cisco #Teletrabajo #TrabajoRemoto #Webex  https://t.co/1rr5oVaV9c,es,[],['https://oal.lu/Jjg59'],['https://pbs.twimg.com/media/FMdtRldXEAodude.jpg'],0,0,0,"['cisco', 'teletrabajo', 'trabajoremoto', 'webex']",[],https://twitter.com/AtriaTN/status/1497285552328122374,False,,1,https://pbs.twimg.com/media/FMdtRldXEAodude.jpg,,,,,,,[],,,,
1497285493863690244,1497285493863690244,2022-02-25 19:00:54 UTC,2022-02-25,19:00:54,+0000,2230283364,lorienkb,Lorien Balayan,,"See how @Cisco SecureX unifies the entire ecosystem in one location for complete visibility—watch this demo, courtesy of Contoso Tech.  https://t.co/KETuBpArph",en,"[{'screen_name': 'cisco', 'name': 'cisco', 'id': '15749983'}]",['https://stuf.in/b8xe7t'],[],0,0,0,[],[],https://twitter.com/lorienkb/status/1497285493863690244,False,,0,,,,,,,,[],,,,
1497285275344510980,1497285275344510980,2022-02-25 19:00:02 UTC,2022-02-25,19:00:02,+0000,437513705,sectortweets,Ettore Guarnaccia 🧠,,Intervento al Safer Internet for a Safer World SID 2022 di Cisco Systems Italia  https://t.co/UjOFMH52c7,en,[],['https://tinyurl.com/y7o33sxl'],[],0,0,0,[],[],https://twitter.com/sectortweets/status/1497285275344510980,False,,0,,,,,,,,[],,,,
1497285120151236622,1497285120151236622,2022-02-25 18:59:25 UTC,2022-02-25,18:59:25,+0000,26993709,60it,60IT,,"Wanted used servers Cisco laptops computers networking  https://t.co/4XLPoyBrhp #itad #servers #cisco #dell #ibm #hp #supermicro #networking #computers #monitors February 25, 2022 at 06:59PM",en,[],['http://www.60it.com/sell-cisco'],[],0,0,0,"['itad', 'servers', 'cisco', 'dell', 'ibm', 'hp', 'supermicro', 'networking', 'computers', 'monitors']",[],https://twitter.com/60IT/status/1497285120151236622,False,,0,,,,,,,,[],,,,
1497284878735486980,1497260740289482763,2022-02-25 18:58:27 UTC,2022-02-25,18:58:27,+0000,1460454622875820037,ladyjaysoctgw,Lady Jays Soccer,,@cisco_soccer Saturday morning at 10AM.  At Randle HS in Richmond Tx.  W Houston,en,[],[],[],0,0,0,[],[],https://twitter.com/LadyJaySocTGW/status/1497284878735486980,False,,0,,,,,,,,"[{'screen_name': 'cisco_soccer', 'name': 'Cisco Wranglers Soccer', 'id': '1163647040586469378'}]",,,,
1497284792076935171,1497260740289482763,2022-02-25 18:58:07 UTC,2022-02-25,18:58:07,+0000,904893246043824132,jsanch_14,Jesus Sanchez,,@cisco_soccer  https://t.co/9S6usc1TDr,und,[],[],['https://pbs.twimg.com/media/FMdsjpMX0AU3W52.jpg'],0,0,1,[],[],https://twitter.com/jsanch_14/status/1497284792076935171,False,,1,https://pbs.twimg.com/media/FMdsjpMX0AU3W52.jpg,,,,,,,[],,,,
1497284143444541443,1497284143444541443,2022-02-25 18:55:32 UTC,2022-02-25,18:55:32,+0000,569581606,malajab,مالك الدوسري/Malek Aldossary,,🔄#تحديث: بخصوص البرمجية التدميرية #HermeticWiper ،هنا ادوات كشف تم اصدارها من قبل Cisco تحت ارقام 59099-59100. التقرير:  https://t.co/ia0PM3PmUQ #الامن_السيبراني #CyberSecurity,ar,[],['https://blog.talosintelligence.com/2022/02/threat-advisory-hermeticwiper.html?m=1'],[],0,1,2,"['تحديث', 'hermeticwiper', 'الامن_السيبراني', 'cybersecurity']",[],https://twitter.com/MAlajab/status/1497284143444541443,False,https://twitter.com/malajab/status/1496591094729039875,0,,,,,,,,[],,,,
1497283771741003777,1497270404087525379,2022-02-25 18:54:04 UTC,2022-02-25,18:54:04,+0000,43958995,mralexboer,Alex Boer,,"@KEMpodcast @carlos_cisco The couatl episode is currently my most anticipated one 😁  Feathered serpants seem so cool. But beyond using them as a force of nature, I have no context on what kind of stories to tell with them.",en,[],[],[],0,0,2,[],[],https://twitter.com/MrAlexBoer/status/1497283771741003777,False,,0,,,,,,,,"[{'screen_name': 'KEMpodcast', 'name': 'Kill Every Monster', 'id': '1270107026568462336'}, {'screen_name': 'carlos_cisco', 'name': 'Carlos Cisco', 'id': '1339295492'}]",,,,
1497283644003692547,1497283644003692547,2022-02-25 18:53:33 UTC,2022-02-25,18:53:33,+0000,92177155,fportantier,Fabian Martinez Portantier,,RT @securetia: #Cisco lanzó un parche para corregir varias #vulnerabilidades en su #software que podrían ser aprovechados por un #cibercriminal para tomar el control de los sistemas afectados. Info:  https://t.co/qkgAX9f3YU #ciberseguridad,es,"[{'screen_name': 'securetia', 'name': 'securetia', 'id': '2521873429'}]",['https://thehackernews.com/2022/02/new-flaws-discovered-in-ciscos-network.html'],[],0,1,1,"['cisco', 'vulnerabilidades', 'software', 'cibercriminal', 'ciberseguridad']",[],https://twitter.com/fportantier/status/1497283644003692547,False,,0,,,,,,,,[],,,,
1497283484288757760,1497274340563296258,2022-02-25 18:52:55 UTC,2022-02-25,18:52:55,+0000,3237028061,johnniemela1,TheJohnMichaelNiemelaShow,,"@pvtjokerus @HeyBooBoo16 Better Get Cisco,How Come the Ukraine,Has Tin Cups and Strings for Communication,And No Missile Defenses?",en,[],[],[],0,0,0,[],[],https://twitter.com/johnniemela1/status/1497283484288757760,False,,0,,,,,,,,"[{'screen_name': 'pvtjokerus', 'name': 'john jackson', 'id': '1171793868'}, {'screen_name': 'HeyBooBoo16', 'name': 'Hey Boo Boo🗣', 'id': '997638434394066944'}]",,,,
1497302499459579914,1497302499459579914,2022-02-25 20:08:29 UTC,2022-02-25,20:08:29,+0000,1133912372509384705,diegolopessx,Diego,,caiu um cisco no meu olho,pt,[],[],[],0,0,0,[],[],https://twitter.com/diegolopessx/status/1497302499459579914,False,https://twitter.com/clistenescarlos/status/1496905721656778753,0,,,,,,,,[],,,,
1497302357859717126,1497302357859717126,2022-02-25 20:07:55 UTC,2022-02-25,20:07:55,+0000,966798690491891712,angelfireeast24,angelfireeast,,I'm so glad Catilin will be third wheeling Frost and ChillLame and not WA and it's always so cringe when she third wheels them at team parties after Cisco got a gf,en,[],[],[],0,0,0,[],[],https://twitter.com/angelfireeast24/status/1497302357859717126,False,,0,,,,,,,,[],,,,
1497302225751879682,1496980435850743809,2022-02-25 20:07:23 UTC,2022-02-25,20:07:23,+0000,628983567,ibarra3julia,JULES ✨,,@cisco_flores10 yeah &amp; i have to use premium gas 🙄 kill me now !,en,[],[],[],0,0,0,[],[],https://twitter.com/Ibarra3Julia/status/1497302225751879682,False,,0,,,,,,,,"[{'screen_name': 'cisco_flores10', 'name': 'Cisco Anthony', 'id': '1202778912'}]",,,,
1497301939536736260,1497301939536736260,2022-02-25 20:06:15 UTC,2022-02-25,20:06:15,+0000,48117689,carlossolisd,Carlos Solis,,"#Leido en ""Irrompible"" de Cisco Garcia  «Encuentra lo que amas y deja que te mate». Charles Bukowski  #MeGusta #Frases #FrasesMotivadoras  https://t.co/Y0CuOjmKCY",es,[],[],['https://pbs.twimg.com/media/FMd7_TpXsAEQv2q.jpg'],0,0,0,"['leido', 'megusta', 'frases', 'frasesmotivadoras']",[],https://twitter.com/carlossolisd/status/1497301939536736260,False,,1,https://pbs.twimg.com/media/FMd7_TpXsAEQv2q.jpg,,,,,,,[],,,,
1497301631947399172,1497301631947399172,2022-02-25 20:05:02 UTC,2022-02-25,20:05:02,+0000,453374754,saplatinamerica,saplatinamerica,,Reserva un espacio en tu calendario para conmemorar el #DíaInternacionaldelaMujer. ♀ ¡Únete a personalidades latinoamericanas para hablar sobre la importancia de la equidad de género para un mañana más sostenible! Suscribirse:  https://t.co/jUMRkWbks0 @cristinapalmaka @Cisco  https://t.co/9X6RFS7cVs,es,"[{'screen_name': 'cristinapalmaka', 'name': 'cristina palmaka', 'id': '33598246'}, {'screen_name': 'cisco', 'name': 'cisco', 'id': '15749983'}]",['https://sap.to/6019KwBbF'],['https://pbs.twimg.com/media/FMd75hBWUA027-L.jpg'],0,0,0,['díainternacionaldelamujer'],[],https://twitter.com/SAPLatinAmerica/status/1497301631947399172,False,,1,https://pbs.twimg.com/media/FMd75hBWUA027-L.jpg,,,,,,,[],,,,
1497301467195129861,1497301467195129861,2022-02-25 20:04:22 UTC,2022-02-25,20:04:22,+0000,763794992955621376,rhinonetworkshq,Rhino Networks,,📣 EXCITING NEWS! Meraki has just increased the maximum bandwidth capabilities for all MX67 and MX68 models from 450 Mbps to 600 Mbps.    https://t.co/TWiWHzzkpK  #Cisco #Meraki #MX67 #MX68 #Security #TechNews  https://t.co/1I1Rje7xvU,en,[],['https://www.rhinonetworks.com/shop/category/security-appliances'],['https://pbs.twimg.com/media/FMd7v-YXwAEEmMb.jpg'],0,0,0,"['cisco', 'meraki', 'mx67', 'mx68', 'security', 'technews']",[],https://twitter.com/RhinoNetworksHQ/status/1497301467195129861,False,,1,https://pbs.twimg.com/media/FMd7v-YXwAEEmMb.jpg,,,,,,,[],,,,
1497301110222118917,1497301110222118917,2022-02-25 20:02:57 UTC,2022-02-25,20:02:57,+0000,1258523065157328898,tiagoborges03,Tiago,,Caiu um cisco aqui no meus olhos❤ https://t.co/FNHgSJtxll,pt,[],['https://www.instagram.com/reel/CaFIlVZDp76/?utm_medium=share_sheet'],[],0,0,1,[],[],https://twitter.com/TiagoBorges03/status/1497301110222118917,False,,0,,,,,,,,[],,,,
